scenario,year,metric,value,low,high
Baseline,1969.0,cancers,1011.8250417709351,818.3552030563354,1298.6941076278688
Baseline,1970.0,cancers,1356.512689590454,1200.8473140716553,1563.3252935409546
Baseline,1971.0,cancers,1656.7245244979858,1240.8755550384521,1921.3556884765626
Baseline,1972.0,cancers,1945.817398071289,1723.4382652282716,2152.6299970626833
Baseline,1973.0,cancers,2435.051477432251,2085.916248512268,2761.9487865448
Baseline,1974.0,cancers,2790.858109474182,2592.940663909912,2999.89446182251
Baseline,1975.0,cancers,3146.664698600769,2597.3882568359377,3573.63265285492
Baseline,1976.0,cancers,3313.449089050293,3039.9227167129516,3738.1932216644286
Baseline,1977.0,cancers,3913.8727083206177,3482.4571851730348,4274.126902770996
Baseline,1978.0,cancers,4147.370807647705,3753.759744262695,4870.102956771851
Baseline,1979.0,cancers,4425.344692230225,4045.0764152526854,4698.87102432251
Baseline,1980.0,cancers,4614.366968154907,4111.790149116516,5083.586962127686
Baseline,1981.0,cancers,4947.935661315918,4514.296378135681,5581.7161281585695
Baseline,1982.0,cancers,5081.363124847412,4781.151329421997,5675.115417480469
Baseline,1983.0,cancers,5292.623321533203,4970.17357788086,5921.956324195862
Baseline,1984.0,cancers,5592.835173606873,5112.49621257782,6122.097470474243
Baseline,1985.0,cancers,5948.641799926758,5068.020434570312,6382.281062316895
Baseline,1986.0,cancers,5859.690126419067,5281.504376220703,6544.61780166626
Baseline,1987.0,cancers,5948.641765594482,5623.968238449097,6540.170261383057
Baseline,1988.0,cancers,5970.879705429077,5463.855257415771,6740.311483764648
Baseline,1989.0,cancers,6193.258825302124,5581.716246795654,7056.08988647461
Baseline,1990.0,cancers,6182.139865875244,5735.157836151123,6666.926368713379
Baseline,1991.0,cancers,6537.946487426758,6017.579322814941,6851.501055145263
Baseline,1992.0,cancers,6471.232719421387,6093.188223266601,7062.761160278321
Baseline,1993.0,cancers,6638.017066955566,5995.3413955688475,7151.712831878663
Baseline,1994.0,cancers,6615.779155731201,6070.950325012207,7027.180466461182
Baseline,1995.0,cancers,6682.492919921875,6079.845484161377,7209.531462860108
Baseline,1996.0,cancers,6704.730854034424,6333.357698440552,7451.924766540527
Baseline,1997.0,cancers,6638.017065048218,6364.490689086914,7331.839987182618
Baseline,1998.0,cancers,7004.942682266235,6362.267016601562,7427.463057708741
Baseline,1999.0,cancers,7360.749256134033,6891.529286766052,7941.158843994141
Baseline,2000.0,cancers,7316.273403167725,6758.101807403565,7732.122318267822
Baseline,2001.0,cancers,7082.775295257568,6800.353833770752,7703.213041687012
Baseline,2002.0,cancers,7683.199001312256,6987.152222442627,8492.658975219727
Baseline,2003.0,cancers,7950.053936004639,7307.378234100342,8514.896885681153
Baseline,2004.0,cancers,7894.459095001221,7042.746987533569,8359.231507873536
Baseline,2005.0,cancers,8050.1245193481445,7434.134329986572,8708.366733551025
Baseline,2006.0,cancers,8194.671012878418,7598.694827270508,8912.955572509765
Baseline,2007.0,cancers,8872.927310943604,7987.8583137512205,9208.719841003418
Baseline,2008.0,cancers,8539.358619689941,7914.473194885254,9766.891441345215
Baseline,2009.0,cancers,8917.403144836426,8334.76979675293,9386.623139953614
Baseline,2010.0,cancers,9317.685592651367,8590.505815124512,9706.849078369141
Baseline,2011.0,cancers,9317.685592651367,8952.983789825439,10071.550897216797
Baseline,2012.0,cancers,9751.324951171875,9013.026194000244,10569.68016357422
Baseline,2013.0,cancers,10196.083240509033,9382.175588989257,10725.345553588868
Baseline,2014.0,cancers,10296.153861999512,9704.625331115723,11436.958851623536
Baseline,2015.0,cancers,10674.198371887207,9818.038691711427,11599.295588684083
Baseline,2016.0,cancers,11230.146217346191,10227.216343688964,11970.668705749511
Baseline,2017.0,cancers,11541.477012634277,11045.571605682373,12228.628590393067
Baseline,2018.0,cancers,11641.54759979248,11005.5433013916,12635.582276916504
Baseline,2019.0,cancers,12086.305770874023,11225.698699951172,13433.92175140381
Baseline,2020.0,cancers,12508.825904846191,11759.408546447754,13400.565818786621
Baseline,2021.0,cancers,12564.420867919922,11597.071668243409,13336.075302124023
Baseline,2022.0,cancers,13064.77269744873,12673.386503601074,13967.633142089844
Baseline,2023.0,cancers,13209.319351196289,12777.904125976562,14588.069302368163
Baseline,2024.0,cancers,13598.482833862305,12940.241098022461,14892.727697753906
Baseline,2025.0,cancers,14065.478515625,13453.93710784912,14999.471084594727
Baseline,2026.0,cancers,14532.475448608398,13227.109860229491,15199.611799621582
Baseline,2027.0,cancers,14943.876098632812,14318.991133117675,15737.769316101074
Baseline,2028.0,cancers,15421.991424560547,14763.748797607423,16037.982214355468
Baseline,2029.0,cancers,15355.276679992676,14754.854634094238,16235.899087524414
Baseline,2030.0,cancers,16078.009620666504,15115.108354187012,16825.202590942383
Baseline,2031.0,cancers,15977.93977355957,15568.760554504395,16996.436825561523
Baseline,2032.0,cancers,17023.12180328369,16307.060873413086,17745.854653930666
Baseline,2033.0,cancers,17501.236541748047,16418.24992980957,18228.41604309082
Baseline,2034.0,cancers,17779.208953857422,17074.267999267577,18851.078991699218
Baseline,2035.0,cancers,18513.062774658203,17281.08074645996,19460.39796142578
Baseline,2036.0,cancers,18624.252319335938,17332.22799987793,19745.04317932129
Baseline,2037.0,cancers,19080.129119873047,18335.15929107666,19711.686029052733
Baseline,2038.0,cancers,19491.530807495117,18297.354119873045,20260.96282043457
Baseline,2039.0,cancers,20247.620071411133,19391.460260009764,20845.819927978515
Baseline,2040.0,cancers,20614.54574584961,19716.133682250977,21782.036056518555
Baseline,2041.0,cancers,21214.96923828125,20443.313674926758,22589.272106933593
Baseline,2042.0,cancers,21893.225540161133,21266.11636352539,22842.784368896486
Baseline,2043.0,cancers,22360.221466064453,21719.769729614258,23465.446130371096
Baseline,2044.0,cancers,22838.33657836914,22055.562588500976,23621.111254882813
Baseline,2045.0,cancers,23627.782348632812,22337.983969116212,24955.38539733887
Baseline,2046.0,cancers,24205.967544555664,22816.098934936523,24846.420324707033
Baseline,2047.0,cancers,24939.81886291504,23854.60891113281,26147.336221313475
Baseline,2048.0,cancers,25362.339630126953,24606.250540161134,26578.751470947267
Baseline,2049.0,cancers,26585.423904418945,25326.757748413085,27201.413815307616
Baseline,2050.0,cancers,26451.996032714844,25128.840115356445,27474.939932250978
Baseline,2051.0,cancers,27163.609100341797,26282.988763427733,28251.043017578126
Baseline,2052.0,cancers,27908.57958984375,26723.299856567384,29454.114068603514
Baseline,2053.0,cancers,28975.99871826172,27592.80097351074,30399.225012207033
Baseline,2054.0,cancers,29531.946578979492,28302.189962768556,30219.098626708987
Baseline,2055.0,cancers,29976.705535888672,29291.77748718262,31584.506646728514
Baseline,2056.0,cancers,30866.221908569336,29938.900454711915,32480.69443359375
Baseline,2057.0,cancers,31777.97640991211,30183.517828369142,32936.572253417966
Baseline,2058.0,cancers,32478.470748901367,30557.114709472655,34006.21599731445
Baseline,2059.0,cancers,32645.255157470703,32035.93718261719,33363.54096679688
Baseline,2060.0,cancers,33734.91323852539,32660.82113647461,35211.510610961916
Baseline,2061.0,cancers,34235.26623535156,32992.16596679688,35645.15024414063
Baseline,2062.0,cancers,35224.85467529297,34346.45577697754,36619.171759033205
Baseline,2063.0,cancers,35903.10954284668,34766.75239868164,36819.3132019043
Baseline,2064.0,cancers,37126.195404052734,35411.65239868164,38911.900747680666
Baseline,2065.0,cancers,37270.742279052734,36532.44409484863,38887.43865356445
Baseline,2066.0,cancers,37626.549072265625,36198.875268554686,38736.2210144043
Baseline,2067.0,cancers,39327.749572753906,37771.09646606445,40290.651049804685
Baseline,2068.0,cancers,39939.292419433594,38040.17375488281,40924.43153076172
Baseline,2069.0,cancers,39694.675521850586,38516.06619262695,41965.16655273437
Baseline,2070.0,cancers,40806.571197509766,39118.7125793457,41713.877734375
Baseline,2071.0,cancers,41651.612213134766,40312.88924560547,42494.428161621094
Baseline,2072.0,cancers,42174.202697753906,40488.568377685544,43686.38113098145
Baseline,2073.0,cancers,42607.84194946289,41349.17705078125,44195.629077148435
Baseline,2074.0,cancers,43074.83776855469,42289.83927001953,44907.24206542969
Baseline,2075.0,cancers,44197.85290527344,42305.406414794925,45565.484539794925
Baseline,2076.0,cancers,44720.444091796875,44019.94956054688,46103.6421875
Baseline,2077.0,cancers,44876.109802246094,43893.19252929687,46432.7626159668
Baseline,2078.0,cancers,46265.977294921875,44793.82935180664,47413.454266357425
Baseline,2079.0,cancers,45965.76736450195,44642.610803222655,47202.19384155273
Baseline,2080.0,cancers,46821.926361083984,45876.81440429688,47900.4647644043
Baseline,2081.0,cancers,47489.06369018555,46283.768566894534,48594.287609863284
Baseline,2082.0,cancers,47722.56164550781,46028.0329284668,49643.915203857425
Baseline,2083.0,cancers,48100.606506347656,46321.573559570315,49448.222875976564
Baseline,2084.0,cancers,48723.26742553711,47582.46244506836,49933.01013183594
Baseline,2085.0,cancers,49323.68994140625,47624.71464233399,50677.978735351564
Baseline,2086.0,cancers,50402.22903442383,49181.369024658205,51422.9474609375
Baseline,2087.0,cancers,50502.299560546875,48491.9932434082,52470.354864501955
Baseline,2088.0,cancers,50635.726165771484,49423.759295654294,52223.51134033203
Baseline,2089.0,cancers,50724.67727661133,49363.71924438477,52554.858361816405
Baseline,2090.0,cancers,51680.907623291016,50609.04010620117,53537.77336425781
Baseline,2091.0,cancers,51858.81072998047,50077.5548828125,53531.100079345706
Baseline,2092.0,cancers,52803.92169189453,50924.819915771484,53484.40094604492
Baseline,2093.0,cancers,52559.305725097656,51229.478503417966,53266.47122192383
Baseline,2094.0,cancers,52903.99188232422,51431.84396362305,54256.05750732422
Baseline,2095.0,cancers,53048.5390625,51643.1045715332,54518.465911865234
Baseline,2096.0,cancers,53648.96304321289,51907.73555908203,54683.02573852539
Baseline,2097.0,cancers,53348.752380371094,52085.6369934082,55083.308502197266
Baseline,2098.0,cancers,54794.215240478516,53951.396954345706,55694.85010375977
Baseline,2099.0,cancers,54438.408782958984,53362.09415283203,56021.74844970703
Baseline,2100.0,cancers,55061.07015991211,53110.8057434082,56186.30850830078
Baseline,1960.0,cancer_deaths,0.0,0.0,0.0
Baseline,1961.0,cancer_deaths,0.0,0.0,0.0
Baseline,1962.0,cancer_deaths,0.0,0.0,0.0
Baseline,1963.0,cancer_deaths,0.0,0.0,0.0
Baseline,1964.0,cancer_deaths,0.0,0.0,0.0
Baseline,1965.0,cancer_deaths,0.0,0.0,22.237913131713867
Baseline,1966.0,cancer_deaths,0.0,0.0,0.0
Baseline,1967.0,cancer_deaths,0.0,0.0,22.237913131713867
Baseline,1968.0,cancer_deaths,22.237913131713867,0.0,44.475826263427734
Baseline,1969.0,cancer_deaths,44.475826263427734,22.237913131713867,91.17544384002689
Baseline,1970.0,cancer_deaths,111.1895637512207,64.48994808197021,157.889181137085
Baseline,1971.0,cancer_deaths,166.78434658050537,88.95165252685547,249.06462306976326
Baseline,1972.0,cancer_deaths,222.37913036346436,133.4274787902832,291.3166637420655
Baseline,1973.0,cancer_deaths,355.80660820007324,262.40737476348875,466.9961708068848
Baseline,1974.0,cancer_deaths,444.7582664489746,375.8207250595093,627.1091567993165
Baseline,1975.0,cancer_deaths,689.3753070831299,573.7381553649902,758.3128479003907
Baseline,1976.0,cancer_deaths,822.8027954101562,687.151513671875,1089.657730102539
Baseline,1977.0,cancer_deaths,1022.9439926147461,818.3552074432373,1405.4361236572265
Baseline,1978.0,cancer_deaths,1389.8695831298828,1042.9581100463868,1630.0390502929688
Baseline,1979.0,cancer_deaths,1523.2970581054688,1398.7647338867187,1825.7326446533204
Baseline,1980.0,cancer_deaths,1779.0330505371094,1598.9059692382812,2036.9928344726563
Baseline,1981.0,cancer_deaths,2079.244888305664,1910.2367218017578,2314.9667724609376
Baseline,1982.0,cancer_deaths,2334.9808502197266,2050.3355850219727,2657.430606079102
Baseline,1983.0,cancer_deaths,2524.003158569336,2288.2812469482424,2908.7190704345708
Baseline,1984.0,cancer_deaths,2979.88037109375,2810.872219848633,3335.6869567871095
Baseline,1985.0,cancer_deaths,3035.4751586914062,2746.3822906494142,3317.8966796875
Baseline,1986.0,cancer_deaths,3280.0922241210938,2930.9569580078123,3642.5702270507813
Baseline,1987.0,cancer_deaths,3669.2556762695312,3184.469189453125,3942.7819763183593
Baseline,1988.0,cancer_deaths,3747.08837890625,3411.2959228515624,4131.80424194336
Baseline,1989.0,cancer_deaths,3847.1590270996094,3504.6951599121094,4429.792309570313
Baseline,1990.0,cancer_deaths,4091.7760009765625,3687.046014404297,4543.205615234375
Baseline,1991.0,cancer_deaths,4358.6309814453125,3864.949334716797,4805.613012695312
Baseline,1992.0,cancer_deaths,4436.463653564453,4178.503875732422,4665.514141845703
Baseline,1993.0,cancer_deaths,4581.010070800781,4291.917126464844,4927.921484375001
Baseline,1994.0,cancer_deaths,4603.247955322266,4111.790179443359,4983.516333007812
Baseline,1995.0,cancer_deaths,4692.199645996094,4425.3446594238285,5181.4337158203125
Baseline,1996.0,cancer_deaths,4747.794403076172,4412.001928710937,5143.629260253906
Baseline,1997.0,cancer_deaths,4981.29248046875,4634.381121826172,5197.000311279297
Baseline,1998.0,cancer_deaths,4992.411437988281,4667.737884521484,5853.01875
Baseline,1999.0,cancer_deaths,5081.363128662109,4792.270263671875,5448.2886962890625
Baseline,2000.0,cancer_deaths,5092.4820556640625,4665.514141845703,5530.568981933594
Baseline,2001.0,cancer_deaths,5103.601013183594,4914.5787353515625,5668.444055175782
Baseline,2002.0,cancer_deaths,5281.504333496094,4999.082867431641,5817.438085937501
Baseline,2003.0,cancer_deaths,5503.883514404297,4994.635229492187,5968.655908203125
Baseline,2004.0,cancer_deaths,5303.742248535156,5050.230017089843,5941.97041015625
Baseline,2005.0,cancer_deaths,5592.835144042969,4923.473962402344,6164.349560546875
Baseline,2006.0,cancer_deaths,5648.429931640625,5030.215893554688,5868.585290527344
Baseline,2007.0,cancer_deaths,5859.690124511719,5272.609173583985,6366.714587402344
Baseline,2008.0,cancer_deaths,6048.71240234375,5621.74443359375,6446.771081542969
Baseline,2009.0,cancer_deaths,5981.9986572265625,5555.030688476562,6649.136096191407
Baseline,2010.0,cancer_deaths,6304.448425292969,5888.5994140625,6646.912316894532
Baseline,2011.0,cancer_deaths,6293.3294677734375,5699.577136230469,7116.13232421875
Baseline,2012.0,cancer_deaths,6404.51904296875,5890.823205566407,7004.9427490234375
Baseline,2013.0,cancer_deaths,6582.42236328125,6095.412023925781,7096.118200683593
Baseline,2014.0,cancer_deaths,6738.0877685546875,6113.202355957032,7520.861779785157
